-0.752850, 6.668690, -3.137001
0.194302, 6.571937, -3.321552
1.155581, 6.446892, -3.500565
2.126226, 6.295689, -3.673816
3.101359, 6.120635, -3.841086
4.076022, 5.924181, -4.002168
5.045205, 5.708901, -4.156866
6.003879, 5.477457, -4.304991
6.947028, 5.232576, -4.446368
7.869680, 4.977020, -4.580830
8.766944, 4.713552, -4.708222
9.634033, 4.444916, -4.828399
10.466307, 4.173801, -4.941229
11.259291, 3.902816, -5.046590
12.008717, 3.634465, -5.144372
12.710541, 3.371122, -5.234476
13.360978, 3.115005, -5.316814
13.956525, 2.868157, -5.391312
14.493983, 2.632423, -5.457905
14.970481, 2.409439, -5.516543
15.383495, 2.200609, -5.567184
15.730863, 2.007100, -5.609802
16.010806, 1.829826, -5.644379
16.221933, 1.669448, -5.670911
16.363257, 1.526364, -5.689405
16.434199, 1.400709, -5.699881
16.434597, 1.292359, -5.702368
16.364700, 1.200935, -5.696909
16.225176, 1.125807, -5.683557
16.017104, 1.066110, -5.662375
15.741966, 1.020750, -5.633441
15.401645, 0.988423, -5.596840
14.998404, 0.967635, -5.552669
14.534880, 0.956713, -5.501037
14.014063, 0.953835, -5.442061
13.439279, 0.957050, -5.375868
12.814167, 0.964302, -5.302598
12.142656, 0.973453, -5.222397
11.428943, 0.982318, -5.135422
10.677462, 0.988684, -5.041839
9.892857, 0.990340, -4.941822
9.079952, 0.985107, -4.835554
8.243720, 0.970862, -4.723226
7.389252, 0.945568, -4.605037
6.521720, 0.907299, -4.481193
5.646350, 0.854261, -4.351906
4.768384, 0.784824, -4.217397
3.893045, 0.697535, -4.077892
3.025509, 0.591144, -3.933624
2.170865, 0.464620, -3.784829
1.334090, 0.317166, -3.631751
0.520009, 0.148235, -3.474638
-0.266728, -0.042461, -3.313742
-1.021683, -0.254946, -3.149319
-1.740650, -0.488967, -2.981629
-2.419687, -0.744000, -2.810935
-3.055139, -1.019244, -2.637502
-3.643661, -1.313630, -2.461599
-4.182236, -1.625821, -2.283495
-4.668197, -1.954228, -2.103463
-5.099237, -2.297018, -1.921774
-5.473430, -2.652127, -1.738702
-5.789235, -3.017282, -1.554521
-6.045507, -3.390018, -1.369503
-6.241501, -3.767696, -1.183923
-6.376878, -4.147534, -0.998050
-6.451700, -4.526628, -0.812157
-6.466429, -4.901977, -0.626511
-6.421925, -5.270515, -0.441380
-6.319431, -5.629139, -0.257026
-6.160569, -5.974738, -0.073711
-5.947323, -6.304221, 0.108307
-5.682023, -6.614552, 0.288775
-5.367330, -6.902777, 0.467443
-5.006214, -7.166052, 0.644066
-4.601932, -7.401674, 0.818402
-4.158003, -7.607109, 0.990216
-3.678187, -7.780015, 1.159279
-3.166451, -7.918268, 1.325365
-2.626948, -8.019988, 1.488258
-2.063982, -8.083553, 1.647744
-1.481982, -8.107620, 1.803618
-0.885466, -8.091145, 1.955683
-0.279016, -8.033387, 2.103747
0.332758, -7.933926, 2.247625
0.945248, -7.792667, 2.387143
1.553881, -7.609842, 2.522132
2.154148, -7.386016, 2.652431
2.741632, -7.122081, 2.777888
3.312043, -6.819252, 2.898360
3.861242, -6.479061, 3.013713
4.385270, -6.103343, 3.123819
4.880371, -5.694222, 3.228562
5.343021, -5.254098, 3.327833
5.769944, -4.785623, 3.421533
6.158135, -4.291685, 3.509572
6.504882, -3.775377, 3.591870
6.807773, -3.239978, 3.668354
7.064721, -2.688920, 3.738964
7.273964, -2.125763, 3.803646
7.434085, -1.554162, 3.862357
7.544008, -0.977837, 3.915064
7.603011, -0.400541, 3.961742
7.610722, 0.173971, 4.002376
7.567120, 0.741977, 4.036960
7.472531, 1.299818, 4.065499
7.327624, 1.843930, 4.088004
7.133398, 2.370871, 4.104499
6.891179, 2.877357, 4.115013
6.602599, 3.360283, 4.119586
6.269587, 3.816753, 4.118268
5.894350, 4.244104, 4.111115
5.479356, 4.639923, 4.098193
5.027309, 5.002075, 4.079577
4.541134, 5.328713, 4.055347
4.023947, 5.618293, 4.025594
3.479038, 5.869589, 3.990416
2.909839, 6.081698, 3.949918
2.319900, 6.254045, 3.904212
1.712863, 6.386388, 3.853418
1.092437, 6.478814, 3.797663
0.462366, 6.531738, 3.737079
-0.173596, 6.545895, 3.671805
-0.811711, 6.522326, 3.601987
-1.448285, 6.462371, 3.527776
-2.079693, 6.367652, 3.449327
-2.702405, 6.240053, 3.366803
-3.313012, 6.081700, 3.280370
-3.908245, 5.894939, 3.190198
-4.484998, 5.682312, 3.096463
-5.040351, 5.446529, 2.999345
-5.571587, 5.190443, 2.899025
-6.076206, 4.917018, 2.795689
-6.551945, 4.629302, 2.689527
-6.996787, 4.330394, 2.580730
-7.408975, 4.023416, 2.469492
-7.787017, 3.711482, 2.356009
-8.129697, 3.397666, 2.240477
-8.436078, 3.084975, 2.123096
-8.705503, 2.776319, 2.004066
-8.937596, 2.474482, 1.883585
-9.132259, 2.182100, 1.761856
-9.289671, 1.901634, 1.639079
-9.410276, 1.635347, 1.515453
-9.494780, 1.385286, 1.391178
-9.544138, 1.153263, 1.266453
-9.559540, 0.940842, 1.141474
-9.542400, 0.749320, 1.016438
-9.494340, 0.579727, 0.891537
-9.417171, 0.432809, 0.766962
-9.312873, 0.309033, 0.642904
-9.183581, 0.208578, 0.519546
-9.031559, 0.131342, 0.397072
-8.859180, 0.076947, 0.275662
-8.668904, 0.044743, 0.155491
-8.463254, 0.033820, 0.036731
-8.244793, 0.043023, -0.080451
-8.016104, 0.070966, -0.195892
-7.779762, 0.116050, -0.309433
-7.538313, 0.176482, -0.420920
-7.294252, 0.250301, -0.530205
-7.050000, 0.335394, -0.637144
-6.807887, 0.429532, -0.741600
-6.570123, 0.530385, -0.843442
-6.338788, 0.635558, -0.942541
-6.115811, 0.742614, -1.038779
-5.902951, 0.849105, -1.132041
-5.701787, 0.952598, -1.222219
-5.513702, 1.050702, -1.309212
-5.339872, 1.141102, -1.392924
-5.181256, 1.221577, -1.473268
-5.038590, 1.290030, -1.550163
-4.912382, 1.344515, -1.623532
-4.802907, 1.383252, -1.693308
-4.710203, 1.404655, -1.759431
-4.634077, 1.407345, -1.821846
-4.574107, 1.390171, -1.880505
-4.529641, 1.352221, -1.935369
-4.499810, 1.292834, -1.986404
-4.483535, 1.211608, -2.033584
-4.479535, 1.108410, -2.076891
-4.486344, 0.983371, -2.116310
-4.502320, 0.836894, -2.151838
-4.525665, 0.669649, -2.183475
-4.554438, 0.482563, -2.211229
-4.586579, 0.276819, -2.235115
-4.619921, 0.053838, -2.255155
-4.652219, -0.184729, -2.271376
-4.681165, -0.437021, -2.283812
-4.704410, -0.700984, -2.292503
-4.719594, -0.974393, -2.297496
-4.724359, -1.254873, -2.298844
-4.716377, -1.539921, -2.296604
-4.693376, -1.826938, -2.290841
-4.653156, -2.113250, -2.281623
-4.593613, -2.396137, -2.269025
-4.512765, -2.672865, -2.253127
-4.408768, -2.940707, -2.234013
-4.279937, -3.196982, -2.211773
-4.124763, -3.439073, -2.186500
-3.941935, -3.664462, -2.158292
